UniqueID,Location,LocalID,Inbreeding,BirthDate,DeathDate,AgeDays
1355,BURFORD,BB463,0.0748,28/03/2004,26/12/2012,3195
1356,SD-WAP,804321,0.0441,31/03/2004,04/06/2012,2987
1357,DISNEY AK,40475,0.0441,13/04/2004,13/09/2007,1248
1358,JERSEY,B5386,0.0748,17/04/2004,30/05/2004,43
1359,SAN ANTON,A04026,0.0441,22/04/2004,13/09/2004,144
1360,SAN ANTON,A04027,0.0441,22/04/2004,25/04/2004,3
1361,ST LOUIS,103482,0.0574,28/04/2004,05/05/2004,7
1362,SAN ANTON,Y04002,0.0441,01/05/2004,15/08/2004,106
1363,SD-WAP,804310,0.1016,11/05/2004,03/11/2008,1637
1364,SAN ANTON,Y04035,0.0441,13/05/2004,16/05/2004,3
1365,SAN ANTON,Y04036,0.0441,13/05/2004,17/05/2004,4
1366,SAN ANTON,Y04064,0.0441,21/05/2004,22/03/2005,305
1367,ST LOUIS,103495,0.0574,29/05/2004,29/05/2004,0
1368,DISNEY AK,40469,0.1016,04/06/2004,19/07/2009,1871
1369,HOUSTON,21136,0.1016,04/06/2004,31/08/2005,453
1370,SAN ANTON,D05052,0.092,04/06/2004,23/09/2007,1206
1371,JERSEY,B5438,0.0625,07/06/2004,02/07/2004,25
1372,SAN ANTON,U04039,0.0441,22/06/2004,24/08/2004,63
1373,JERSEY,B5475,0.0625,29/06/2004,21/06/2005,357
1374,JERSEY,B5476,0.0156,30/06/2004,09/07/2004,9
1375,TRACY AV,1426,0.092,12/07/2004,21/07/2004,9
1376,AKRON,100365,0.0829,19/07/2004,10/11/2006,844
1377,CHESTER,C06104,0.1392,30/07/2004,13/08/2007,1109
1378,SD-WAP,804235,0.0829,07/08/2004,02/12/2011,2673
1380,MOODY,6363,0.1016,17/09/2004,02/02/2012,2694
1381,NY BRONX,B15239,0.1016,17/09/2004,18/01/2018,4871
1382,AKRON,100176,0.0648,19/09/2004,19/09/2004,0
1383,SAN ANTON,J05021,0.0441,25/01/2005,05/02/2005,11
1384,SAN ANTON,M05011,0.0441,16/03/2005,19/03/2005,3
1385,SAN ANTON,M05012,0.0441,16/03/2005,21/03/2005,5
1386,SAN ANTON,A05003,0.0441,04/04/2005,07/04/2005,3
1387,SAN ANTON,N10014,0.0389,05/04/2005,23/11/2010,2058
1389,AKRON,100254,0.0648,19/05/2005,20/05/2005,1
1390,NY BRONX,B06045,0.0648,06/06/2005,17/10/2014,3420
1391,MEMPHIS,21763,0.0411,23/06/2005,18/07/2005,25
1393,AKRON,100267,0.0648,29/06/2005,07/07/2005,8
1394,BRISTOL,9437,0.0793,31/07/2005,10/09/2011,2232
1395,JERSEY,B5681,0.0793,02/08/2005,14/08/2005,12
1397,AKRON,100288,0.0648,21/08/2005,24/08/2005,3
1399,DISNEY AK,50300,0.2999,17/09/2005,25/11/2006,434
1400,JERSEY,B5720,0.0793,25/09/2005,22/08/2008,1062
1401,BRISTOL,9466,0.1068,14/11/2005,29/11/2010,1841
1402,WILDPLACE,W1454,0.1068,14/11/2005,05/01/2017,4070
1403,JERSEY,B5739,0.0166,21/01/2006,07/06/2009,1233
1404,SD-WAP,806033,0.0389,22/03/2006,24/03/2006,2
1405,SD-WAP,806041,0.0389,18/04/2006,20/04/2006,2
1406,FRESNO,270348,0.0816,24/05/2006,06/07/2009,1139
1407,SD-WAP,806093,0.0389,27/05/2006,18/06/2007,387
1408,BALLAUGH,B0313,0.0781,04/06/2006,01/11/2007,515
1409,SD-WAP,806145,0.0389,12/06/2006,04/08/2006,53
1410,LOUISVILL,202204,0.0816,12/07/2006,19/07/2006,7
1411,TRACY AV,1563,0.092,12/07/2006,22/07/2006,10
1413,LOWRY,206155,0.092,09/08/2006,18/09/2015,3327
1414,TRACY AV,1581,0.092,17/09/2006,17/09/2006,0
1415,TRACY AV,1586,0.092,21/09/2006,25/09/2006,4
1417,TOLEDO,4957,0.0862,22/04/2007,24/04/2007,2
1418,EL PASO,201051,0.0389,01/05/2007,09/07/2012,1896
1419,MULHOUSE,O07042,0.064,16/05/2007,20/08/2007,96
1420,SAN ANTON,Y07074,0.0441,19/05/2007,19/05/2007,0
1421,ARNHEM,614595,0.064,31/05/2007,15/05/2008,350
1422,SAN ANTON,U07005,0.0441,02/06/2007,07/06/2007,5
1423,PLZEN,52045,0.0485,12/06/2007,04/09/2013,2276
1424,TOLEDO,5133,0.0862,12/06/2007,12/06/2007,0
1425,SAN ANTON,U07027,0.0441,15/06/2007,28/06/2009,744
1426,TRACY AV,1642,0.092,19/06/2007,22/06/2007,3
1427,JERSEY,B6022,0.1577,23/06/2007,14/01/2008,205
1428,SD-WAP,807165,0.1859,26/06/2007,28/06/2007,2
1429,TRACY AV,1648,0.092,16/07/2007,16/07/2007,0
1430,PLZEN,52046,0.0485,17/07/2007,18/07/2007,1
1432,FRESNO,280340,0.0389,20/07/2007,27/04/2011,1377
1433,SEDGWICK,12883,0.0389,20/07/2007,17/10/2010,1185
1434,FARNHAM,5577,0.0485,29/07/2007,13/11/2010,1203
1435,PLZEN,52049,0.0485,31/07/2007,11/05/2014,2476
1436,ARNHEM,614406,0.0485,15/08/2007,01/12/2012,1935
1437,BRISTOL,10459,0.0454,24/08/2007,07/05/2010,987
1438,MULHOUSE,O07108,0.064,30/08/2007,03/09/2007,4
1439,HOUSTON,24607,0.092,30/08/2007,30/08/2012,1827
1442,JERSEY,B7575,0.0441,11/02/2008,14/09/2018,3868
1443,KOLN,B5536,0.0312,19/02/2008,28/02/2008,9
1444,KOLN,B5581,0.0312,03/03/2008,12/03/2008,9
1445,PLZEN,520416,0.0454,05/03/2008,08/07/2013,1951
1447,SD-WAP,808076,0.0389,26/04/2008,16/05/2008,20
1448,DISNEY AK,80156,0.144,06/05/2008,07/05/2008,1
1449,PLZEN,520411,0.0485,09/05/2008,14/05/2008,5
1450,BURFORD,BB995,0.0454,14/05/2008,21/05/2009,372
1451,CHESTER,C14449,0.064,21/05/2008,06/05/2016,2907
1452,PRAHA,280211,0.0701,14/06/2008,18/06/2008,4
1453,FARNHAM,7465,0.0454,15/06/2008,08/12/2015,2732
1455,SAN ANTON,A09019,0.0389,16/06/2008,06/01/2010,569
1457,FARNHAM,5615,0.064,21/06/2008,06/07/2012,1476
1458,MULHOUSE,O08084,0.064,03/07/2008,13/02/2009,225
1459,SAN ANTON,A09048,0.0877,05/07/2008,31/07/2012,1487
1460,ANTWERP,14592,0.015,06/07/2008,08/07/2008,2
1463,PRAHA,280320,0.0701,30/07/2008,01/08/2008,2
1465,SCOTTSBLU,1494,0.092,22/08/2008,01/06/2009,283
1466,TRACY AV,1756,0.092,22/08/2008,01/09/2008,10
1467,ANTWERP,14621,0.015,25/08/2008,15/09/2010,751
1468,BURFORD,BB1139,0.0454,26/08/2008,25/04/2009,242
1469,ATTICAZOO,BCOL02,0.0454,28/08/2008,30/06/2010,671
1470,LOWRY,206156,0.1859,04/09/2008,29/08/2012,1455
1471,BRISTOL,132629,0.1859,06/09/2008,10/01/2017,3048
1472,NY BRONX,B08185,0.094,08/09/2008,19/12/2008,102
1473,MULHOUSE,O08131,0.064,17/09/2008,20/02/2009,156
1474,MULHOUSE,O08133,0.064,19/09/2008,24/03/2009,186
1475,ATTICAZOO,BCOL01,0.064,26/09/2008,08/07/2010,650
1476,MULHOUSE,O08135,0.064,27/09/2008,19/01/2009,114
1477,SEDGWICK,12686,0.094,30/09/2008,20/10/2012,1481
1478,NY BRONX,B08198,0.094,01/10/2008,01/10/2008,0
1479,BURFORD,BB1190,0.0454,09/10/2008,17/10/2008,8
1480,DISNEY AK,80538,0.144,10/10/2008,17/10/2008,7
1482,PLZEN,520412,0.0485,08/11/2008,22/11/2008,14
1483,PLZEN,520413,0.0485,06/04/2009,08/04/2009,2
1484,PLZEN,520414,0.0485,14/04/2009,09/07/2010,451
1485,PLZEN,520417,0.0454,16/04/2009,19/10/2012,1282
1486,SD-WAP,814210,0.094,04/05/2009,22/10/2014,1997
1488,FRESNO,290082,0.1282,10/05/2009,11/05/2009,1
1489,NY BRONX,B09030,0.094,10/05/2009,10/05/2009,0
1490,FRESNO,NONE,0.1282,11/05/2009,11/05/2009,0
1491,MULHOUSE,O09064,0.064,17/05/2009,15/07/2009,59
1492,PLZEN,520415,0.0485,25/05/2009,28/05/2009,3
1493,FARNHAM,6438,0.064,02/06/2009,17/09/2016,2664
1494,MULHOUSE,O09099,0.064,11/06/2009,10/07/2009,29
1495,FRESNO,290120,0.1282,15/06/2009,08/07/2009,23
1497,BURFORD,BB1435,0.0454,18/08/2009,08/10/2012,1147
1498,BURFORD,BB1449,0.0454,30/08/2009,13/09/2009,14
1499,HAYLE,S2392,0.0823,16/05/2010,28/05/2010,12
1500,EL PASO,201212,0.094,02/06/2010,23/07/2012,782
1501,PLZEN,520418,0.1094,09/06/2010,09/06/2010,0
1502,PLZEN,520419,0.1094,21/06/2010,21/06/2010,0
1503,PLZEN,520420,0.1094,22/06/2010,25/06/2010,3
1504,PLZEN,520421,0.1094,13/07/2010,14/07/2010,1
1506,NY BRONX,B10153,0.094,29/07/2010,01/08/2010,3
1507,PLZEN,520423,0.1094,01/08/2010,03/08/2010,2
1508,PLZEN,520424,0.1094,02/08/2010,04/08/2010,2
1509,HOUSTON,26573,0.1013,10/08/2010,03/10/2012,785
1510,DISNEY AK,100490,0.1013,12/08/2010,17/08/2010,5
1511,PLZEN,520426,0.1094,19/08/2010,31/08/2010,12
1512,PLZEN,520425,0.1094,19/08/2010,19/08/2010,0
1514,DALLAS,11L241,0.0785,25/08/2010,22/09/2013,1124
1515,EL PASO,______,0.094,12/09/2010,23/07/2012,680
1516,PLZEN,520427,0.1094,12/09/2010,04/10/2010,22
1517,PLZEN,520428,0.1094,08/10/2010,08/10/2010,0
1518,PLZEN,520429,0.1094,08/10/2010,08/10/2010,0
1519,DISNEY AK,110784,0.1721,23/10/2010,04/12/2012,773
1520,PLZEN,520430,0.1094,27/10/2010,28/10/2010,1
1521,JERSEY,B6878,0.3487,04/11/2010,04/11/2010,0
1522,METROZOO,11B403,0.1228,01/04/2011,25/08/2017,2338
1523,PLZEN,520431,0.0744,12/04/2011,27/07/2012,472
1524,PLZEN,520434,0.0744,12/04/2011,01/05/2011,19
1526,BURFORD,BB2721,0.0744,07/05/2011,19/11/2014,1292
1527,METROZOO,14B172,0.1721,08/05/2011,16/05/2014,1104
1530,PLZEN,520435,0.0744,09/05/2011,12/05/2011,3
1531,JERSEY,B6900,0.3487,01/06/2011,07/06/2011,6
1532,PRAHA,110175,0.1392,05/06/2011,05/06/2011,0
1533,JERSEY,B7191,0.0744,17/06/2011,15/11/2012,517
1535,PLZEN,520439,0.0744,09/07/2011,08/05/2012,304
1537,PLZEN,520440,0.0744,29/07/2011,02/08/2011,4
1538,PLZEN,520441,0.0744,30/07/2011,01/08/2011,2
1539,PRAHA,110528,0.0744,12/08/2011,22/12/2012,498
1540,JERSEY,B7193,0.0744,13/08/2011,30/01/2013,536
1541,JERSEY,B6954,0.082,18/08/2011,16/07/2013,698
1542,PRAHA,110529,0.0744,22/08/2011,06/09/2014,1111
1543,PLZEN,520445,0.0744,23/08/2011,22/06/2013,669
1544,JERSEY,B6969,0.082,30/08/2011,11/09/2011,12
1545,JERSEY,B7190,0.0744,04/09/2011,29/01/2013,513
1546,JERSEY,B6970,0.3487,11/09/2011,17/09/2011,6
1547,FARNHAM,B6186,0.0624,16/09/2011,16/09/2011,0
1548,PLZEN,520447,0.0744,25/09/2011,08/02/2017,1963
1549,JERSEY,B6980,0.3487,04/10/2011,07/10/2011,3
1550,JERSEY,B7192,0.0744,15/10/2011,04/02/2013,478
1551,BASEL,122701,0.0744,16/10/2011,28/06/2013,621
1553,SAN ANTON,Y12055,0.0736,20/05/2012,21/06/2012,32
1555,PLZEN,520452,0.0744,06/06/2012,21/07/2013,410
1556,JERSEY,B7048,0.3487,14/06/2012,30/06/2012,16
1557,PLZEN,520453,0.0744,27/06/2012,27/06/2012,0
1558,BURFORD,BB2410,0.1903,04/07/2012,05/10/2015,1188
1559,JERSEY,B7255,0.1903,06/07/2012,26/03/2015,993
1560,PLZEN,520454,0.0744,07/07/2012,21/10/2015,1201
1561,PLZEN,520455,0.0744,17/07/2012,17/07/2012,0
1562,PLZEN,520456,0.0744,31/07/2012,25/12/2015,1242
1563,PLZEN,520457,0.0744,02/08/2012,22/11/2016,1573
1564,PLZEN,520458,0.0744,09/08/2012,11/08/2012,2
1565,PLZEN,520459,0.0744,10/08/2012,01/10/2015,1147
1566,PLZEN,520460,0.1808,25/08/2012,21/02/2017,1641
1567,JERSEY,B7194,0.3487,19/10/2012,19/10/2012,0
1568,SD-WAP,812284,0.1228,25/11/2012,26/11/2014,731
1569,DES MOINE,2513,0.1721,12/12/2012,18/12/2012,6
1570,PLZEN,520461,0.1808,28/12/2012,16/01/2018,1845
1571,DES MOINE,2521,0.1721,02/02/2013,10/12/2013,311
1572,ARNHEM,617391,0.0744,25/05/2012,04/09/2013,467
1573,JERSEY,B7573,0.1721,09/06/2013,25/02/2016,991
1574,JERSEY,B7218,0.3487,10/05/2013,29/12/2015,963
1576,DES MOINE,2392,0.1721,12/01/2012,27/01/2012,15
1577,DES MOINE,2500,0.1721,21/10/2012,28/10/2012,7
1578,SAN ANTON,A13007,0.0736,12/04/2013,16/04/2013,4
1579,SAN ANTON,M13038,0.0736,25/03/2013,09/04/2013,15
1580,SAN ANTON,Y13041,0.0736,14/05/2013,14/05/2013,0
1581,SD-WAP,813022,0,19/02/2013,11/04/2013,51
1582,NY BRONX,B16106,0.1228,23/01/2013,26/06/2016,1250
1583,SD-WAP,811074,0,24/04/2011,01/05/2011,7
1584,TRACY AV,2426,0.1228,05/03/2011,23/01/2012,324
1585,SD-WAP,811011,0,08/02/2011,08/03/2011,28
1586,PRAHA,NONE,0.1392,13/05/2013,14/05/2013,1
1587,PRAHA,NONE,0.1392,23/05/2013,25/05/2013,2
1590,JERSEY,B7420,0.0654,07/05/2014,07/05/2014,0
1591,JERSEY,B7450,0.3487,15/06/2014,11/07/2014,26
1593,JERSEY,B7462,0.3487,30/06/2014,21/06/2018,1452
1594,SD-WAP,814001,0.1228,01/08/2014,02/11/2014,93
1595,JERSEY,B7525,0.0654,05/10/2014,23/09/2015,353
1597,PLZEN,520462,0.2399,06/07/2014,10/07/2014,4
1598,PLZEN,520463,0.2399,01/08/2014,12/03/2017,954
1599,PLZEN,520464,0.2399,13/09/2014,02/09/2015,354
1600,PLZEN,520465,0.2399,13/09/2014,11/12/2015,454
1601,CHESTER,C1645,0.0744,25/05/2015,06/07/2017,773
1602,BURFORD,BB3085,0.0744,24/07/2015,14/06/2017,691
1603,CHESTER,C1646,0.0744,25/07/2015,11/08/2016,383
1607,BURFORD,BB3029,0.0744,04/06/2015,20/07/2015,46
1608,FARNHAM,7929,0.0624,14/09/2015,28/09/2015,14
1609,JERSEY,B7719,0.0752,25/11/2015,27/11/2015,2
1616,SD-WAP,816154,0.1228,30/06/2016,02/07/2016,2
1617,JERSEY,B7804,0.0752,18/07/2016,04/09/2017,413
1621,JERSEY,B7819,0.0804,29/07/2016,24/08/2016,26
1623,NY BRONX,B16067,0.0632,12/05/2016,13/05/2016,1
1628,BRISTOL,132468,0.0833,22/10/2016,29/10/2016,7
1629,BRISTOL,132468,0.0833,22/10/2016,29/10/2016,7
1710,FARNHAM,8511,0.1843,19/05/2017,25/05/2017,6
1711,FARNHAM,8512,0.1843,21/05/2017,26/05/2017,5
1712,FARNHAM,8556,0.1843,25/06/2017,28/06/2017,3
1713,FARNHAM,8595,0.1843,25/06/2017,25/07/2017,30
1714,FARNHAM,8612,0.1843,08/08/2017,08/08/2017,0
1715,FARNHAM,8615,0.1843,16/08/2017,18/08/2017,2
1716,FARNHAM,8631,0.1843,25/08/2017,04/09/2017,10
1718,WILDPLACE,W1710,0.0815,27/07/2017,31/08/2018,400
1722,BRISTOL,132878,0.0815,19/07/2017,21/07/2017,2
1725,BURFORD,BB3405,0.0721,22/07/2017,28/03/2018,249
1732,JERSEY,B7900,0.2038,05/07/2017,05/07/2017,0
1733,JERSEY,B7908,0.0685,14/07/2017,15/07/2017,1
1740,JERSEY,B7954,0.2038,19/10/2017,21/10/2017,2
1742,JERSEY,B7954,0.2038,19/10/2017,20/10/2017,1
1743,JERSEY,B7958,0.0752,30/12/2017,02/01/2018,3
1744,BURFORD,BB3408,0.0721,23/07/2017,29/08/2017,37
1745,SD-WAP,817250,0.1228,18/07/2017,23/07/2017,5
1804,BRISTOL,133487,0.0815,17/06/2018,17/06/2018,0
1808,JERSEY,B8032,0.0752,09/07/2018,11/07/2018,2
1809,JERSEY,B8033,0.0752,14/07/2018,17/07/2018,3
1812,JERSEY,B8050,0.0752,31/07/2018,03/08/2018,3
1816,JERSEY,B8058,0.1808,10/08/2018,12/08/2018,2
1817,MULHOUSE,O18137,0.0493,27/07/2018,29/07/2018,2
1819,MULHOUSE,O18144,0.0493,21/08/2018,25/08/2018,4
1822,FARNHAM,9020,0.1843,20/03/2018,21/03/2018,1
1828,FARNHAM,9238,0.1843,05/08/2018,05/08/2018,0
1829,FARNHAM,9246,0.0709,22/08/2018,31/08/2018,9
1830,FARNHAM,9247,0.1843,20/08/2018,21/08/2018,1
1831,FARNHAM,9253,0.1843,26/08/2018,26/08/2018,0
1832,FARNHAM,9255,0.1843,02/09/2018,02/09/2018,0
1834,NY BRONX,B18005,0.1999,28/01/2018,29/01/2018,1
1835,NY BRONX,B18010,0.1999,15/02/2018,19/02/2018,4
1837,NY BRONX,B18022,0.0648,05/03/2018,05/03/2018,0
1838,NY BRONX,B18121,0.1392,16/06/2018,22/06/2018,6
1841,JERSEY,B8080,0.0752,21/09/2018,24/09/2018,3
1843,JERSEY,B8082,0.2038,24/09/2018,19/11/2018,56
1844,BRISTOL,133613,0.0721,01/09/2018,04/09/2018,3
1845,JERSEY,B8090,0.2736,16/10/2018,19/11/2018,34
1846,BRISTOL,133670,0.0721,20/10/2018,29/10/2018,9
1849,JERSEY,B8084,0.0685,08/10/2018,15/10/2018,7
1850,FARNHAM,9260,0.0709,02/09/2018,02/09/2018,0
1852,FARNHAM,9272,0.1843,21/09/2018,24/09/2018,3
1854,FARNHAM,9279,0.0709,05/10/2018,22/10/2018,17
1855,FARNHAM,9289,0.0709,14/10/2018,21/10/2018,7
1856,BRISTOL,133700,0.0721,04/11/2018,11/11/2018,7
